338,209,305,15,476
339,113,419,8,399
340,367,391,6,242
341,430,422,9,515
342,362,663,1,275
343,117,601,3,483
344,973,932,6,599
345,311,913,4,392
346,626,300,4,91
347,74,681,7,169
348,239,343,10,632
349,82,334,15,318
350,618,320,10,294
351,130,175,5,228
352,252,910,1,71
353,453,284,1,345
354,77,17,6,625
355,360,950,12,441
356,613,271,10,14
357,673,215,9,428
358,346,328,4,107
359,661,189,7,514
360,16,217,10,4
361,153,145,7,162
362,985,589,10,438
363,107,909,7,641
364,762,122,6,245
365,386,757,4,502
366,337,789,5,548
367,114,307,14,478
368,530,103,4,255
369,48,138,3,482
370,859,238,12,605
371,459,571,7,253
372,96,183,15,125
373,785,865,2,214
374,751,240,2,694
375,579,378,4,42
376,935,593,2,463
377,726,94,15,218
378,547,81,15,552
379,627,534,4,617
380,982,242,8,658
381,243,160,12,221
382,26,481,5,42
383,189,155,2,82
384,289,153,8,562
385,801,986,9,134
386,488,37,7,610
387,56,95,11,25
388,532,35,14,557
389,593,518,2,467
390,672,574,12,653
391,292,308,4,391
392,649,225,11,110
393,716,117,8,662
394,599,247,13,396
395,518,776,15,82
396,103,833,15,79
397,40,755,10,334
398,794,241,12,240
399,624,176,3,98
400,45,124,15,545
401,986,180,5,314
402,564,578,4,614
403,776,77,8,152
404,578,285,4,414
405,78,229,3,43
406,554,401,5,105
407,832,45,14,557
408,566,135,14,352
409,28,485,3,585
410,610,336,10,678
411,999,608,10,496
412,390,416,10,577
413,665,46,1,191
414,546,297,15,556
415,413,368,14,484
416,566,135,3,121
417,717,526,8,358
418,208,756,15,81
419,670,375,12,112
420,226,721,12,593
421,571,457,10,524
422,417,86,15,621
423,602,586,3,488
424,761,41,6,530
425,853,778,9,215
426,563,347,12,144
427,882,144,7,163
428,479,708,4,519
429,347,465,3,613
430,50,206,4,663
431,437,259,8,131
432,937,424,3,679
433,696,80,12,455
434,695,410,4,73
435,212,816,3,346
436,241,216,8,307
437,84,752,12,590
438,319,235,14,368
439,681,924,5,521
440,817,585,5,31
441,905,210,9,54
442,565,53,12,373
443,763,550,12,672
444,555,161,7,490
445,745,966,2,158
446,332,444,9,515
447,538,431,10,620
448,831,439,9,107
449,700,56,15,613
450,75,311,12,661
451,292,308,7,422
452,115,269,11,254
453,483,866,1,129
454,968,455,6,206
455,65,667,6,22
456,56,95,5,393
457,282,993,2,127
458,19,689,2,323
459,37,52,11,201
460,753,205,6,599
461,688,701,13,642
462,475,296,11,40
463,977,435,11,439
464,206,940,14,623
465,575,519,3,549
466,804,150,7,518
467,300,511,13,123
468,325,385,12,119
469,670,375,13,212
470,561,521,6,178
471,399,384,6,232
472,946,291,10,690
473,680,396,10,261
474,956,791,7,82
475,260,729,4,540
476,713,405,13,153
477,109,536,4,650
478,250,425,11,699
479,685,75,5,373
480,768,335,15,400
481,678,917,2,224
482,755,777,14,57
483,315,73,4,606
484,943,327,6,653
485,33,237,12,242
486,278,66,13,577
487,91,278,3,551
488,986,180,7,251
489,324,140,14,53
490,370,722,13,653
491,874,362,7,181
492,131,251,11,269
493,96,183,4,168
494,533,42,15,622
495,955,884,8,89
496,482,655,13,16
497,28,485,2,634
498,54,151,13,50
499,34,642,5,642
500,125,782,10,341
501,32,142,12,393
502,665,46,14,502
503,61,29,11,596
504,520,301,9,437
505,787,258,7,430
506,637,18,13,432
507,2,167,2,694
508,948,479,9,48
509,21,1,2,366
510,228,360,9,569
511,687,6,2,444
512,180,568,6,129
513,111,615,12,650
514,145,717,11,501
515,723,967,4,377
516,790,925,14,587
517,970,147,7,135
518,571,457,6,486
519,647,704,2,382
520,563,347,5,672
521,133,627,5,667
522,491,60,7,573
523,129,499,14,68
524,862,657,1,260
525,188,933,15,697
526,314,321,10,664
527,348,109,7,524
528,777,474,10,339
529,328,7,15,694
530,806,508,7,526
531,157,169,12,219
532,864,927,6,601
533,949,784,7,59
534,427,293,11,34
535,881,141,4,8
536,545,871,4,422
537,159,177,4,162
538,837,118,11,171
539,17,567,15,224
540,163,70,15,510
541,975,279,12,583
542,788,304,10,504
543,298,726,5,585
544,496,382,6,184
545,767,288,11,211
546,121,21,1,54
547,227,261,15,319
548,426,349,8,367
549,310,530,11,247
550,978,960,10,203
551,421,969,6,581
552,450,244,11,149
553,394,529,11,369
554,267,246,15,670
555,928,164,6,374
556,873,274,5,521
557,215,404,1,436
558,200,890,11,338
559,983,602,10,440
560,573,937,13,467
561,266,352,6,609
562,15,376,7,357
563,720,531,10,55
564,247,231,11,540
565,528,110,12,352
566,316,13,11,543
567,671,220,15,72
568,557,323,2,618
569,946,291,8,494
570,464,96,1,655
571,693,102,10,426
572,996,512,12,664
573,102,267,7,264
574,468,174,3,573
575,737,9,9,90
576,882,144,11,165
577,299,480,3,688
578,415,162,8,584
579,504,494,5,50
580,392,912,14,645
581,783,873,11,346
582,210,523,14,158
583,533,42,14,94
584,879,948,5,492
585,203,106,1,645
586,922,516,1,72
587,906,546,11,234
588,820,823,8,89
589,443,276,5,361
590,452,528,14,188
591,921,12,4,687
592,199,265,9,525
593,243,160,1,432
594,149,630,3,457
595,938,218,9,602
596,546,297,5,228
597,382,569,15,450
598,46,74,9,46
599,258,129,9,533
600,346,328,1,368
601,766,497,2,683
602,301,79,13,401
603,734,152,15,573
604,838,980,11,292
605,893,266,15,477
606,333,535,10,617
607,221,2,5,586
608,535,423,9,497
609,281,114,6,581
610,921,12,10,210
611,353,275,3,533
612,484,219,8,552
613,791,397,7,289
614,13,691,11,495
615,116,383,2,123
616,939,268,7,453
617,432,660,8,264
618,230,105,5,264
619,76,503,11,596
620,455,563,12,281
621,915,222,1,311
622,448,554,8,683
623,340,466,12,259
624,438,788,10,308
625,493,628,12,669
626,652,354,2,602
627,166,459,11,234
628,899,797,4,507
629,286,149,9,671
630,135,712,4,563
631,405,829,11,415
632,227,261,9,643
633,959,303,14,53
634,69,964,4,382
635,664,675,13,663
636,754,748,13,646
637,352,115,15,285
638,800,737,4,502
639,560,682,6,17
640,575,519,6,29
641,855,108,11,186
642,604,598,2,438
643,786,870,2,208
644,983,602,11,152
645,622,128,12,355
646,214,392,11,136
647,160,944,3,237
648,410,57,6,637
649,357,539,1,336
650,552,44,2,150
651,967,637,12,664
652,274,565,11,188
653,954,590,14,151
654,735,540,12,253
655,184,919,1,59
656,443,276,10,700
657,902,942,2,144
658,644,364,6,267
659,266,352,14,324
660,568,580,13,576
661,583,351,15,385
662,5,22,2,81
663,734,152,15,526
664,787,258,3,20
665,435,493,15,496
666,204,280,9,590
667,417,86,9,501
668,502,434,3,607
669,137,190,14,532
670,809,317,5,177
671,551,482,8,170
672,194,448,5,462
673,251,611,15,248
674,318,157,5,568
675,851,62,2,97
676,182,312,14,573
677,444,93,6,477
678,829,522,2,108
679,845,350,13,653
680,364,403,2,534
681,502,434,15,366
682,89,119,5,297
683,156,230,4,172
684,927,130,7,523
685,741,76,7,599
686,223,58,1,228
687,400,734,11,493
688,290,555,3,501
689,321,502,4,325
690,683,400,3,664
691,974,806,12,503
692,150,127,9,19
693,359,468,5,180
694,106,770,8,142
695,306,626,7,345
696,430,422,10,107
697,412,426,2,613
698,88,629,15,189
699,616,943,11,356
700,187,710,3,465
701,782,418,2,336
702,562,467,15,331
703,461,88,8,106
704,511,292,12,161
705,99,616,10,681
706,85,713,8,204
707,765,290,12,640
708,490,685,9,284
709,724,394,11,158
710,509,904,2,186
711,936,665,4,224
712,487,882,15,37
713,274,565,8,315
714,277,949,13,490
715,76,503,14,211
716,848,125,10,89
717,240,792,13,609
718,273,213,9,4
719,263,166,11,122
720,388,547,14,269
721,906,546,13,99
722,181,915,7,2
723,174,599,14,284
724,420,617,11,569
725,308,702,8,375
726,890,650,14,152
727,134,673,15,284
728,872,694,7,108
729,42,489,14,224
730,658,976,8,690
731,112,669,13,661
732,161,429,7,289
733,550,393,6,452
734,613,271,11,189
735,939,268,15,200
736,865,899,15,37
737,297,417,13,193
738,466,604,8,13
739,660,862,13,543
740,900,658,15,397
741,387,182,5,288
742,23,49,3,211
743,436,613,7,344
744,749,143,3,140
745,583,351,14,441
746,602,586,12,468
747,830,562,2,405
748,47,436,8,390
749,516,705,9,631
750,154,683,12,258
751,257,294,12,199
752,560,682,9,610
753,615,463,5,69
754,375,496,13,88
755,928,164,6,368
756,398,842,10,335
757,312,316,2,48
758,342,414,12,237
759,792,740,4,486
760,531,120,11,530
761,468,174,8,620
762,3,533,5,534
763,614,197,10,61
764,913,711,4,168
765,422,438,5,226
766,529,78,13,636
767,480,766,9,285
768,684,234,13,127
769,293,171,13,291
770,466,604,14,175
771,748,709,12,597
772,640,813,5,598
773,789,260,12,162
774,126,803,11,426
775,102,267,10,682
776,471,357,11,588
777,347,465,1,358
778,267,246,11,146
779,746,406,12,130
780,654,587,11,607
781,461,88,13,448
782,454,104,8,595
783,870,715,14,177
784,437,259,2,667
785,512,639,11,493
786,94,8,4,52
787,932,277,3,222
788,846,622,9,366
789,951,532,6,521
790,13,691,5,565
791,623,671,14,690
792,995,224,2,656
793,172,398,5,227
794,355,552,2,15
795,547,81,7,477
796,172,398,1,455
797,898,853,8,151
798,673,215,4,177
799,840,262,14,615
800,540,498,2,506
801,827,159,4,184
802,966,781,4,279
803,416,221,10,100
804,936,665,10,458
805,829,522,1,362
806,710,72,7,301
807,25,515,13,450
808,719,661,9,344
809,713,405,3,107
810,186,668,11,480
811,22,324,10,678
812,288,228,6,602
813,145,717,15,109
814,399,384,8,580
815,526,600,13,83
816,163,70,1,27
817,848,125,6,358
818,971,91,9,94
819,132,501,8,376
820,567,793,1,175
821,62,718,10,415
822,847,576,1,620
823,363,549,8,306
824,518,776,9,426
825,908,828,1,186
826,495,409,11,641
827,361,572,1,372
828,112,669,10,148
829,925,621,5,649
830,878,869,9,228
831,356,68,3,439
832,49,338,12,182
833,18,339,13,232
834,187,710,11,325
835,481,428,8,425
836,21,1,10,170
837,884,970,13,496
838,538,431,4,420
839,924,738,2,307
840,59,200,4,193
841,456,82,7,303
842,120,592,9,579
843,550,393,6,260
844,514,773,10,42
845,24,542,10,588
846,633,736,8,89
847,668,432,2,549
848,891,802,12,348
849,372,706,5,632
850,797,367,6,452
851,990,116,10,99
852,541,916,15,58
853,524,714,11,502
854,352,115,14,441
855,966,781,7,92
856,249,676,3,265
857,357,539,12,673
858,305,370,2,374
859,702,838,10,273
860,295,38,5,421
861,992,561,7,630
862,70,355,3,303
863,638,742,5,395
864,644,364,9,579
865,229,226,9,43
866,635,181,13,497
867,965,857,9,372
868,515,889,5,484
869,597,543,15,156
870,945,815,4,614
871,741,76,4,232
872,871,446,3,638
873,27,840,7,488
874,520,301,5,184
875,138,670,9,573
876,474,377,2,537
877,651,437,10,362
878,765,290,13,266
879,750,14,14,539
880,203,106,9,98
881,574,442,9,94
882,818,826,4,26
883,788,304,5,217
884,435,493,14,198
885,55,753,15,131
886,364,403,3,382
887,821,591,2,381
888,553,646,15,491
889,386,757,4,235
890,146,413,5,162
891,55,753,14,197
892,697,332,12,123
893,148,836,10,149
894,291,461,12,587
895,548,472,13,264
896,425,26,4,700
897,627,534,5,185
898,976,24,12,381
899,117,601,2,700
900,534,891,12,93
901,179,864,15,418
902,368,544,13,66
903,874,362,13,193
904,592,764,2,20
905,483,866,3,222
906,283,541,7,161
907,119,583,9,271
908,200,890,7,319
909,309,798,5,569
910,856,476,6,256
911,920,322,9,603
912,408,249,14,409
913,185,272,3,536
914,365,861,2,177
915,926,985,11,328
916,412,426,3,606
917,485,647,14,88
918,815,557,7,199
919,97,411,10,449
920,397,751,7,362
921,161,429,12,117
922,473,597,9,581
923,376,767,1,251
924,259,313,10,695
925,256,100,5,418
926,895,3,7,110
927,411,872,9,491
928,169,500,11,601
929,984,11,7,621
930,452,528,5,573
931,774,84,12,353
932,46,74,13,681
933,423,54,11,267
934,606,551,2,448
935,361,572,9,381
936,232,302,12,30
937,515,889,7,533
938,62,718,4,199
939,1,473,11,677
940,579,378,8,670
941,740,879,9,113
942,507,204,10,64
943,457,573,10,622
944,480,766,13,679
945,990,116,12,259
946,811,214,15,489
947,481,428,9,287
948,408,249,8,673
949,431,514,1,261
950,322,373,11,359
951,857,880,6,614
952,384,686,13,687
953,428,478,3,632
954,813,699,11,339
955,73,388,15,676
956,19,689,7,537
957,250,425,12,515
958,957,50,3,198
959,281,114,12,302
960,362,663,11,113
961,641,809,14,371
962,241,216,14,370
963,506,606,15,398
964,94,8,1,697
965,717,526,9,603
966,868,430,11,623
967,319,235,3,144
968,315,73,2,90
969,649,225,8,496
970,676,768,15,299
971,959,303,11,74
972,841,525,11,589
973,272,931,11,222
974,329,653,2,479
975,53,666,13,250
976,647,704,3,55
977,706,868,14,660
978,513,48,4,272
979,40,755,14,438
980,930,856,6,630
981,679,61,14,524
982,14,209,1,519
983,234,762,10,342
984,379,146,12,264
985,313,911,14,659
986,426,349,15,367
987,326,325,11,50
988,68,112,1,628
989,935,593,2,472
990,371,805,3,545
991,730,253,1,215
992,604,598,5,337
993,69,964,7,597
994,139,98,1,565
995,697,332,10,301
996,636,799,11,443
997,500,957,10,366
998,18,339,10,626
999,351,399,4,78
1000,407,605,1,336
1001,242,19,12,346
1002,572,289,7,199
1003,885,750,1,178
1004,897,664,2,662
1005,590,309,15,286
1006,70,355,11,26
1007,701,564,3,466
1008,173,203,1,154
1009,143,342,14,90
1010,998,207,13,622
1011,748,709,8,577
1012,867,731,9,244
1013,497,199,5,460
1014,949,784,6,373
1015,703,795,13,290
1016,10,877,13,553
1017,576,847,4,30
1018,314,321,4,136
1019,51,97,2,39
1020,350,972,10,238
1021,978,960,1,575
1022,66,973,3,217
1023,822,918,1,318
1024,446,820,6,651
1025,42,489,14,86
1026,885,750,7,438
1027,72,989,4,692
1028,369,739,11,357
1029,249,676,7,180
1030,974,806,2,508
1031,548,472,8,390
1032,750,14,4,35
1033,237,649,15,196
1034,875,223,13,104
1035,43,837,10,285
1036,541,916,7,327
1037,605,603,1,342
1038,597,543,9,381
1039,503,584,12,678
1040,323,556,4,635
1041,439,697,12,601
1042,168,796,10,596
1043,581,450,2,539
1044,808,732,4,551
1045,86,365,10,668
1046,744,787,8,672
1047,244,359,1,577
1048,895,3,1,225
1049,947,898,4,277
1050,486,730,13,449
1051,797,367,8,415
1052,31,287,7,231
1053,920,322,9,589
1054,616,943,9,540
1055,687,6,1,462
1056,705,27,9,131
1057,301,79,7,581
1058,272,931,10,228
1059,129,499,3,578
1060,82,334,9,549
1061,527,859,7,35
1062,418,930,8,110
1063,41,618,9,675
1064,635,181,12,283
1065,743,314,5,234
1066,478,458,4,543
1067,630,30,9,49
1068,839,282,7,358
1069,64,341,12,90
1070,592,764,6,664
1071,552,44,12,212
1072,770,558,11,349
1073,517,85,7,158
1074,771,286,13,105
1075,876,656,14,338
1076,899,797,7,679
1077,221,2,2,379
1078,344,648,12,468
1079,6,456,11,683
1080,205,741,7,114
1081,504,494,7,561
1082,676,768,4,469
1083,215,404,8,82
1084,694,427,10,431
1085,675,854,10,95
1086,660,862,2,160
1087,714,945,11,147
1088,196,994,6,357
1089,626,300,13,343
1090,619,902,1,155
1091,191,348,15,446
1092,183,906,7,116
1093,890,650,6,504
1094,121,21,4,130
1095,698,821,12,601
1096,222,553,5,492
1097,351,399,1,621
1098,115,269,5,257
1099,451,998,15,318
1100,429,677,7,127
1101,659,920,14,624
1102,652,354,9,220
1103,861,358,4,137
1104,139,98,13,313
1105,543,310,1,239
1106,428,478,12,67
1107,803,123,15,75
1108,609,855,12,485
1109,549,298,11,203
1110,321,502,9,483
1111,136,874,8,453
1112,779,254,11,114
1113,884,970,14,245
1114,642,758,11,465
1115,441,897,3,689
1116,271,71,4,266
1117,846,622,1,30
1118,37,52,15,245
1119,278,66,3,190
1120,792,740,4,76
1121,335,727,9,398
1122,367,391,4,393
1123,197,850,9,17
1124,147,470,11,635
1125,800,737,6,219
1126,239,343,6,98
1127,901,846,5,546
1128,912,69,4,29
1129,385,484,1,204
1130,305,370,9,547
1131,256,100,6,59
1132,667,366,12,123
1133,434,407,13,152
1134,38,780,5,558
1135,261,822,9,191
1136,902,942,13,342
1137,852,441,15,333
1138,992,561,10,469
1139,919,997,10,194
1140,677,858,13,29
1141,256,100,2,87
1142,413,368,15,363
1143,624,176,10,155
1144,742,126,4,560
1145,690,559,9,403
1146,6,456,5,334
1147,497,199,8,571
1148,464,96,11,41
1149,150,127,2,142
1150,569,735,9,337
1151,92,331,5,464
1152,195,191,2,378
1153,389,330,3,69
1154,30,55,11,244
1155,595,137,14,430
1156,58,678,11,233
1157,942,744,1,205
1158,666,808,9,202
1159,741,76,8,96
1160,424,415,10,142
1161,645,632,8,221
1162,868,430,12,47
1163,500,957,11,283
1164,169,500,3,357
1165,529,78,4,425
1166,883,936,11,332
1167,595,137,14,663
1168,302,696,10,388
1169,634,560,3,275
1170,795,959,5,348
1171,402,319,5,634
1172,931,779,6,261
1173,264,896,5,52
1174,225,921,5,162
1175,648,233,2,689
1176,88,629,10,36
1177,667,366,9,239
1178,296,412,5,157
1179,539,101,2,234
1180,565,53,2,585
1181,262,963,13,227
1182,758,34,10,507
1183,358,464,3,588
1184,159,177,8,568
1185,826,953,5,85
1186,785,865,5,382
1187,764,545,10,55
1188,467,659,2,608
1189,934,644,7,130
1190,234,762,13,659
1191,754,748,13,139
1192,4,566,7,133
1193,383,947,2,375
1194,769,894,15,53
1195,328,7,6,509
1196,623,671,6,42
1197,39,51,4,81
1198,403,878,8,498
1199,523,951,1,136
1200,53,666,14,73
1201,11,248,6,371
1202,793,504,14,185
1203,845,350,8,466
1204,768,335,12,495
1205,108,506,5,403
1206,745,966,14,204
1207,622,128,12,327
1208,380,775,13,608
1209,851,62,9,255
1210,608,634,4,395
1211,185,272,2,694
1212,530,103,11,49
1213,165,977,7,669
1214,786,870,7,211
1215,769,894,12,616
1216,749,143,13,415
1217,219,807,9,159
1218,855,108,3,416
1219,695,410,14,274
1220,891,802,14,45
1221,218,633,2,278
1222,269,495,12,57
1223,133,627,4,260
1224,51,97,5,317
1225,348,109,8,211
1226,289,153,13,502
1227,459,571,4,587
1228,341,192,5,700
1229,999,608,15,354
1230,525,595,12,649
1231,137,190,6,656
1232,395,59,1,441
1233,63,537,5,22
1234,68,112,4,162
1235,953,992,11,216
1236,901,846,15,44
1237,905,210,3,43
1238,940,760,6,95
1239,923,801,3,166
1240,246,881,6,581
1241,585,333,8,57
1242,279,723,12,148
1243,48,138,8,354
1244,491,60,3,436
1245,967,637,11,665
1246,588,641,2,91
1247,718,745,15,165
1248,732,184,11,165
1249,825,194,3,138
1250,700,56,9,96
1251,836,640,12,583
1252,293,171,2,366
1253,132,501,10,226
1254,415,162,2,93
1255,156,230,12,496
1256,414,754,10,316
1257,816,488,11,625
1258,130,175,3,150
1259,476,719,5,286
1260,127,905,7,602
1261,213,995,10,318
1262,915,222,8,328
1263,377,982,13,256
1264,757,763,13,307
1265,289,153,14,439
1266,11,248,2,255
1267,640,813,7,28
1268,776,77,3,508
1269,743,314,11,696
1270,671,220,13,573
1271,587,28,11,373
1272,971,91,4,66
1273,438,788,15,251
1274,991,841,8,394
1275,164,433,7,688
1276,833,386,5,131
1277,730,253,4,403
1278,322,373,1,524
1279,123,517,9,353
1280,381,827,6,121
1281,730,253,14,339
1282,705,27,9,423
1283,327,440,2,563
1284,423,54,7,259
1285,534,891,15,68
1286,669,132,5,291
1287,4,566,7,217
1288,166,459,3,629
1289,993,903,7,367
1290,752,965,2,600
1291,268,720,5,119
1292,596,36,15,593
1293,989,453,2,510
1294,330,139,12,265
1295,366,186,11,264
1296,635,181,1,430
1297,988,955,15,593
1298,832,45,11,49
1299,873,274,4,697
1300,56,95,10,412
1301,312,316,11,65
1302,628,252,13,357
1303,973,932,15,169
1304,214,392,6,265
1305,916,968,13,423
1306,484,219,9,518
1307,773,575,2,116
1308,105,421,2,533
1309,142,172,10,106
1310,669,132,8,366
1311,976,24,6,613
1312,410,57,10,102
1313,772,490,10,498
1314,156,230,14,166
1315,456,82,9,264
1316,98,577,2,595
1317,175,449,6,465
1318,360,950,7,697
1319,114,307,13,240
1320,241,216,10,149
1321,969,5,10,39
1322,491,60,4,99
1323,271,71,12,142
1324,189,155,10,98
1325,30,55,8,456
1326,912,69,12,481
1327,354,895,2,257
1328,672,574,4,687
1329,946,291,13,131
1330,508,505,7,260
1331,719,661,6,239
1332,259,313,9,356
1333,794,241,13,528
1334,253,193,15,641
1335,911,257,11,57
1336,942,744,1,682
1337,107,909,9,256
1338,617,978,12,300
1339,536,178,9,537
1340,207,379,7,250
1341,573,937,3,177
1342,528,110,5,385
1343,224,148,8,525
1344,609,855,14,3
1345,601,819,12,687
1346,751,240,11,18
1347,646,619,6,96
1348,395,59,3,345
1349,519,372,3,2
1350,537,695,10,369
1351,542,346,10,665
1352,612,67,8,597
1353,57,134,14,509
1354,252,910,9,549
1355,996,512,1,374
1356,377,982,7,666
1357,532,35,2,216
1358,119,583,6,73
1359,655,860,14,510
1360,853,778,2,642
1361,904,462,7,263
1362,297,417,13,129
1363,810,10,5,403
