172,506,135,2,835.34
173,506,219,10,87.69
174,506,2,6,304.04
175,506,437,15,315.93
176,506,104,14,894.19
177,506,533,6,817.23
178,506,139,13,204.48
179,506,544,10,110.14
180,506,42,4,347.33
181,506,310,2,758.19
182,506,910,12,434.43
183,506,661,10,251.4
184,506,734,4,607.86
185,506,431,1,261.82
186,506,895,4,9.05
187,506,276,7,62.68
188,506,207,13,706.38
189,506,400,11,726.14
190,506,498,9,560.58
191,506,354,12,85.31
192,506,243,6,577.05
193,506,430,6,358.14
194,506,453,4,109.55
195,506,664,11,46.21
196,506,878,3,205.21
197,506,671,10,293.68
198,506,487,5,945.74
199,506,477,9,442.4
200,506,195,12,819.37
201,506,716,2,731.13
202,506,96,9,283.38
203,506,33,13,808.03
204,506,958,10,505.22
205,506,367,4,66.44
206,506,115,2,312.21
207,506,130,4,751.31
208,506,269,5,23.93
209,506,298,5,564.96
210,506,330,10,824.17
211,506,786,9,93.17
212,506,186,10,943.95
213,506,574,15,379.37
214,506,593,1,895.76
215,506,239,1,588.69
216,506,640,4,793.95
217,506,933,3,306.84
218,506,726,8,581.76
219,506,538,3,934.07
220,506,646,6,271.0
221,506,904,10,994.12
222,506,609,1,976.58
223,506,15,1,839.67
224,506,55,14,609.96
225,506,460,8,356.53
226,506,631,6,807.81
227,506,361,10,906.45
228,506,158,15,728.18
229,506,642,2,34.15
230,506,394,1,691.82
231,506,291,7,421.65
232,506,308,1,890.62
233,506,259,11,718.47
234,506,805,5,912.0
235,506,846,13,112.23
236,506,782,3,78.43
237,506,492,6,936.11
238,506,749,8,330.01
239,506,697,3,922.82
240,506,845,4,233.75
241,506,690,3,675.13
242,506,724,14,210.54
243,506,441,3,360.6
244,506,530,6,218.12
245,506,672,3,800.35
246,506,136,3,603.76
247,506,519,14,623.82
248,506,127,14,664.57
249,506,857,15,833.52
250,506,789,8,26.75
251,506,514,9,881.59
252,506,166,2,561.54
253,506,665,9,319.79
254,506,577,11,697.2
255,506,576,14,251.72
256,506,957,2,850.38
257,506,666,11,930.75
258,506,842,15,561.32
259,506,763,8,779.72
260,506,601,3,542.41
261,506,358,10,316.62
262,506,355,13,141.65
263,506,769,2,38.47
264,506,944,4,997.94
265,506,832,12,574.75
266,506,893,1,817.49
267,506,908,5,625.31
268,506,579,9,458.28
269,506,154,6,218.94
270,506,797,6,121.91
271,506,542,11,208.72
272,506,733,9,417.95
273,506,44,11,365.39
274,506,784,12,124.12
275,506,289,5,946.85
276,506,205,4,157.84
277,506,694,6,664.3
278,506,496,13,74.31
279,506,153,12,896.44
280,506,863,4,779.3
281,506,523,9,938.18
282,506,968,1,491.4
283,506,701,1,741.13
284,506,896,8,969.9
285,506,946,1,764.95
286,506,563,11,171.34
287,506,513,7,853.51
288,506,161,12,593.4
289,506,181,9,985.4
290,506,341,13,213.1
291,506,634,5,678.83
292,506,881,7,214.73
293,506,53,15,786.24
294,506,138,1,561.19
295,506,122,3,540.22
296,506,274,14,709.74
297,506,433,9,826.1
298,506,936,14,570.04
299,506,660,11,905.15
300,506,215,8,67.16
301,506,241,13,699.18
302,506,502,1,629.75
303,506,14,8,391.4
304,506,68,14,763.6
305,506,160,2,356.56
306,506,632,12,579.23
307,506,693,10,124.67
308,506,93,3,324.18
309,506,368,3,239.58
310,506,76,10,591.44
311,506,275,5,403.07
312,506,887,13,740.49
313,506,465,7,157.44
314,506,585,14,454.52
315,506,100,14,173.53
316,506,669,1,271.16
317,506,988,13,789.34
318,506,866,5,744.0
319,506,263,8,827.68
320,506,471,6,11.43
321,506,80,7,942.55
322,506,347,5,255.41
323,506,415,14,403.29
324,506,233,7,208.56
325,506,507,7,27.28
326,506,899,12,25.72
327,506,83,10,250.74
328,506,740,10,410.58
329,506,106,10,438.52
330,506,527,5,928.9
331,506,31,10,66.16
332,506,652,2,604.0
333,506,578,14,395.79
334,506,479,5,563.74
335,506,847,4,622.93
336,506,464,8,900.81
337,506,86,7,172.08
338,506,59,1,504.45
339,506,555,11,829.9
340,506,5,8,827.71
341,506,768,7,229.14
342,506,800,3,267.98
343,506,649,8,14.15
344,506,848,5,918.87
345,506,95,1,577.44
346,506,931,4,791.69
347,506,689,3,963.3
348,506,236,15,384.83
349,506,616,11,173.32
350,506,826,3,151.64
351,506,374,9,950.82
352,506,774,6,218.52
353,506,901,9,408.45
354,506,79,7,597.15
355,506,128,12,877.2
356,506,890,8,595.51
357,506,673,11,344.81
358,506,503,12,502.84
359,506,286,7,491.84
360,506,301,2,951.34
361,506,867,7,42.65
362,506,198,14,874.98
363,506,47,14,763.41
364,506,708,3,337.93
365,506,303,5,41.84
366,506,831,7,257.85
367,506,112,10,71.66
368,506,803,9,243.02
369,506,214,14,523.86
370,506,862,13,315.17
371,506,436,13,647.1
372,506,49,6,91.45
373,506,481,8,245.88
374,506,218,2,819.26
375,506,223,3,894.82
376,506,571,13,391.23
377,506,187,10,809.29
378,506,885,3,940.65
379,506,776,3,195.39
380,506,318,11,219.98
381,506,567,8,391.09
382,506,982,10,731.38
383,506,994,10,735.24
384,506,524,5,602.59
385,506,935,5,355.84
386,506,928,5,64.03
387,506,900,5,623.44
388,506,334,12,999.75
389,506,925,14,18.14
390,506,317,13,838.09
391,506,178,14,625.84
392,506,920,15,991.68
393,506,903,1,478.4
394,506,168,11,283.88
395,506,836,8,644.99
396,506,561,7,920.22
397,506,744,12,483.11
398,506,370,11,938.17
399,506,991,12,372.7
400,506,568,7,200.69
401,506,360,8,334.83
402,506,779,1,285.77
403,506,337,7,645.66
404,506,196,8,13.52
405,506,639,6,894.67
406,506,414,13,650.62
407,506,280,1,612.39
408,506,590,4,473.34
409,506,6,9,503.68
410,506,748,8,213.66
411,506,834,1,304.58
412,506,698,12,198.84
413,506,798,14,545.48
414,506,801,14,703.89
415,506,761,7,672.43
416,506,38,10,593.03
417,506,956,10,463.01
418,506,258,8,134.73
419,506,240,8,574.62
420,506,222,12,744.45
421,506,875,10,837.39
422,506,692,3,157.21
423,506,506,8,56.58
424,506,993,1,303.65
425,506,809,2,262.88
426,506,103,1,946.12
427,506,497,12,370.1
428,506,621,13,567.72
429,506,816,5,163.58
430,506,668,2,301.59
431,506,221,14,387.44
432,506,425,9,116.6
433,506,710,10,262.51
434,506,294,10,129.3
435,506,448,13,509.64
436,506,572,7,589.19
437,506,102,9,205.29
438,506,972,12,288.55
439,506,932,14,823.94
440,506,401,10,292.51
441,506,653,8,104.2
442,506,633,9,950.21
443,506,78,15,300.25
444,506,813,10,469.12
445,506,924,5,305.76
446,506,352,9,939.05
447,506,812,2,303.33
448,506,919,9,757.61
449,506,119,15,132.21
450,506,349,7,132.96
451,506,376,10,368.28
452,506,288,15,907.06
453,506,566,2,515.8
454,506,600,2,281.8
455,506,960,12,123.74
456,506,535,8,477.01
457,506,984,5,290.63
458,506,22,2,518.67
459,506,852,4,723.34
460,506,193,2,595.19
461,506,165,11,287.25
462,506,564,15,169.47
463,506,190,5,633.2
464,506,619,1,710.14
465,506,807,1,956.75
466,506,869,5,306.35
467,506,796,10,359.57
468,506,46,10,185.28
469,506,780,8,840.93
470,506,658,3,105.56
471,506,543,8,776.7
472,506,974,2,963.29
473,506,512,15,281.62
474,506,327,3,913.58
475,506,556,13,203.43
476,506,981,1,35.17
477,506,703,14,297.34
478,506,754,6,18.07
479,506,865,15,960.34
480,506,970,9,192.97
481,506,854,7,541.69
482,506,515,5,586.98
483,506,84,3,574.15
484,506,66,7,499.74
485,506,888,12,522.63
486,506,898,11,887.47
487,506,947,4,912.85
488,506,340,11,191.36
489,506,406,5,397.87
490,506,339,11,851.81
491,506,971,9,988.17
492,506,287,9,619.48
493,506,365,9,345.94
494,506,4,14,72.82
495,506,424,9,676.18
496,506,627,1,674.37
497,506,989,1,143.4
498,506,461,12,878.96
499,506,787,2,369.88
500,506,950,8,741.5
501,607,152,15,252.2
502,607,146,15,678.95
503,607,91,4,329.63
504,607,637,2,923.03
505,607,517,14,447.06
506,607,922,2,317.05
507,607,108,4,100.93
508,607,270,15,148.88
509,607,823,12,813.24
510,607,617,13,634.38
511,607,48,13,96.69
512,607,88,14,341.97
513,607,880,14,768.56
514,607,268,8,683.68
515,607,541,10,311.99
516,607,794,5,637.89
517,607,851,9,649.51
518,607,723,12,546.1
519,607,234,9,715.3
520,607,493,7,432.88
521,607,144,8,360.19
522,607,651,14,36.85
523,607,482,8,55.79
524,607,892,13,515.97
525,607,745,7,143.01
526,607,510,6,505.56
527,607,741,11,400.68
528,607,662,12,364.71
529,607,381,7,73.34
530,607,667,3,128.38
531,607,382,5,212.82
532,607,861,2,316.13
533,607,573,6,320.82
534,607,628,8,834.74
535,607,438,7,961.13
536,607,450,2,894.46
537,607,911,2,108.66
538,607,918,5,452.42
539,607,272,12,413.42
540,607,456,4,119.28
541,607,559,5,685.07
542,607,371,8,899.8
543,607,650,2,157.0
544,607,790,8,288.29
545,607,550,13,34.83
546,607,679,2,658.21
547,607,528,10,133.63
548,607,51,7,811.29
549,607,645,3,398.21
550,607,271,5,892.58
551,607,927,15,222.05
552,607,82,3,334.68
553,607,985,7,988.68
554,607,172,10,690.54
555,607,735,11,300.98
556,607,986,11,889.77
557,607,966,3,651.92
558,607,879,4,500.99
559,607,943,1,214.71
560,607,297,13,633.36
561,607,231,2,337.43
562,607,595,10,164.43
563,607,145,6,341.87
564,607,98,7,147.89
565,607,300,3,611.54
566,607,738,10,658.6
567,607,953,6,821.18
568,607,1,3,336.28
569,607,840,2,187.08
570,607,998,2,317.27
571,607,344,15,816.96
572,607,167,1,185.93
573,607,125,15,248.95
574,607,16,15,893.0
575,607,455,4,951.92
576,607,868,2,812.27
577,607,213,3,530.71
578,607,844,12,887.77
579,607,674,4,159.5
580,607,709,7,256.14
581,607,771,15,245.42
582,607,387,15,973.39
583,607,575,7,775.13
584,607,849,6,798.25
585,607,323,8,511.05
586,607,521,3,830.78
587,607,583,9,547.56
588,607,604,2,445.34
589,607,313,11,459.06
590,607,326,8,330.39
591,607,409,8,296.53
592,607,25,9,667.33
593,607,939,13,781.59
594,607,731,3,535.39
595,607,973,11,523.6
596,607,110,3,403.89
597,607,99,10,644.87
598,607,806,8,869.24
599,607,755,11,359.79
600,607,539,15,596.16
601,607,987,5,478.06
602,607,245,7,136.12
603,607,778,3,412.33
604,607,636,7,912.33
605,607,117,9,452.92
606,607,10,6,680.67
607,607,681,10,579.5
608,607,58,3,650.38
609,607,251,15,874.54
610,607,997,7,398.75
611,607,913,2,971.5
612,607,220,8,489.39
613,607,386,9,19.34
614,607,599,13,287.62
615,607,163,10,194.63
616,607,282,11,367.8
617,607,292,3,400.34
618,607,418,5,971.43
619,607,917,3,705.88
620,607,254,10,647.96
621,607,695,15,572.57
622,607,392,6,433.82
623,607,870,12,559.42
624,607,179,4,708.28
625,607,732,11,294.52
626,607,707,11,46.8
627,607,937,8,907.7
628,607,320,6,734.77
629,607,718,11,310.89
630,607,69,8,246.84
631,607,366,10,595.02
632,607,969,3,867.99
633,607,114,10,423.83
634,607,959,9,337.54
635,607,372,13,545.93
636,607,351,1,980.15
637,607,877,3,285.03
638,607,296,11,314.69
639,607,688,5,992.35
640,607,248,13,279.86
641,607,428,5,247.45
642,607,342,2,212.2
643,607,404,5,397.28
644,607,483,4,152.66
645,607,501,13,563.49
646,607,702,9,400.55
647,607,623,4,667.37
648,607,638,8,635.4
649,607,814,1,839.4
650,607,373,5,792.03
651,607,24,7,396.66
652,607,839,6,103.2
653,607,369,11,111.37
654,607,90,1,985.93
655,607,546,13,88.03
656,607,581,14,975.99
657,607,216,15,299.22
658,607,440,13,651.37
659,607,105,1,956.97
660,607,36,15,403.24
661,607,540,11,369.06
662,607,860,5,645.95
663,607,458,6,64.43
664,607,321,14,949.94
665,607,965,13,867.64
666,607,40,2,275.4
667,607,983,5,842.27
668,607,182,11,935.29
669,607,18,5,271.88
670,607,333,10,591.85
671,607,257,10,894.81
672,607,135,11,88.62
673,607,219,9,561.22
674,607,2,8,626.81
675,607,437,5,173.18
676,607,104,5,572.55
677,607,533,15,878.8
678,607,139,11,292.75
679,607,544,15,782.57
680,607,42,5,963.69
681,607,310,9,674.59
682,607,910,4,288.63
683,607,661,3,846.3
684,607,734,14,180.3
685,607,431,5,634.3
686,607,895,10,948.45
687,607,276,1,507.95
688,607,207,5,688.19
689,607,400,5,815.93
690,607,498,10,466.83
691,607,354,13,14.56
692,607,243,11,608.91
693,607,430,14,496.46
694,607,453,8,169.36
695,607,664,12,307.72
696,607,878,9,317.55
697,607,671,13,259.47
698,607,487,12,313.95
699,607,477,15,421.51
700,607,195,10,584.81
701,607,716,4,6.14
702,607,96,6,848.37
703,607,33,12,876.56
704,607,958,2,530.45
705,607,367,1,591.43
706,607,115,7,872.24
707,607,130,3,714.22
708,607,269,10,425.82
709,607,298,14,878.8
710,607,330,8,541.15
711,607,786,11,894.0
712,607,186,10,370.85
713,607,574,11,893.12
714,607,593,5,97.96
715,607,239,3,875.4
716,607,640,5,338.01
717,607,933,15,529.6
718,607,726,3,521.07
719,607,538,15,484.25
720,607,646,11,541.5
721,607,904,3,742.82
722,607,609,8,474.01
723,607,15,5,680.1
724,607,55,1,938.76
725,607,460,10,621.38
726,607,631,6,986.0
727,607,361,15,716.29
728,607,158,7,466.65
729,607,642,13,626.01
730,607,394,2,737.88
731,607,291,10,93.49
732,607,308,11,877.79
733,607,259,11,305.75
734,607,805,13,97.28
735,607,846,6,888.29
736,607,782,10,676.56
737,607,492,14,166.34
738,607,749,14,274.3
739,607,697,4,307.51
740,607,845,4,809.03
741,607,690,12,783.62
742,607,724,9,74.87
743,607,441,12,127.77
744,607,530,2,495.66
745,607,672,1,711.18
746,607,136,6,430.06
747,607,519,6,211.44
748,607,127,1,34.71
749,607,857,9,611.42
750,607,789,8,747.45
751,607,514,9,90.28
752,607,166,11,496.97
753,607,665,5,283.33
754,607,577,12,911.44
755,607,576,2,216.57
756,607,957,15,890.14
757,607,666,9,453.47
758,607,842,5,842.3
759,607,763,10,601.88
760,607,601,1,335.65
761,607,358,8,533.39
762,607,355,8,349.33
763,607,769,6,434.48
764,607,944,8,891.91
765,607,832,5,724.1
766,607,893,14,167.38
767,607,908,5,351.6
768,607,579,9,736.93
769,607,154,15,693.99
770,607,797,9,307.22
771,607,542,10,643.81
772,607,733,4,627.56
773,607,44,8,528.61
774,607,784,7,526.51
775,607,289,12,271.65
776,607,205,10,215.14
777,607,694,1,580.45
778,607,496,3,269.14
779,607,153,11,227.62
780,607,863,8,69.73
781,607,523,3,784.98
782,607,968,13,340.47
783,607,701,1,955.4
784,607,896,4,284.83
785,607,946,13,137.15
786,607,563,5,746.06
787,607,513,6,12.3
788,607,161,6,418.0
789,607,181,10,952.1
790,607,341,2,250.9
791,607,634,2,776.59
792,607,881,4,945.24
793,607,53,8,737.53
794,607,138,9,506.58
795,607,122,6,22.01
796,607,274,10,225.49
797,607,433,10,439.81
798,607,936,9,400.68
799,607,660,6,346.23
800,607,215,1,993.16
801,607,241,6,273.58
802,607,502,8,743.96
803,607,14,6,5.26
804,607,68,13,411.76
805,607,160,8,673.25
806,607,632,14,666.89
807,607,693,4,272.85
808,607,93,13,130.19
809,607,368,8,725.91
810,607,76,5,6.47
811,607,275,3,701.69
812,607,887,10,693.18
813,607,465,12,36.05
814,607,585,9,895.33
815,607,100,7,511.49
816,607,669,9,467.23
817,607,988,8,763.95
818,607,866,14,292.64
819,607,263,10,567.75
820,607,471,15,601.77
821,607,80,2,995.77
822,607,347,14,940.16
823,607,415,5,341.35
824,607,233,10,376.83
825,607,507,12,167.62
826,607,899,3,343.99
827,607,83,15,740.55
828,607,740,9,285.85
829,607,106,10,498.82
830,607,527,13,183.69
831,607,31,11,359.16
832,607,652,8,75.03
833,607,578,6,17.78
834,607,479,12,364.67
835,607,847,2,987.37
836,607,464,5,500.73
837,607,86,10,883.28
838,607,59,11,456.35
839,607,555,7,881.42
840,607,5,10,963.48
841,607,768,1,277.01
842,607,800,4,549.82
843,607,649,4,231.1
844,607,848,8,256.01
845,607,95,4,78.92
846,607,931,1,619.56
847,607,689,11,918.04
848,607,236,13,315.42
849,607,616,7,75.62
850,607,826,1,452.25
851,607,374,11,474.11
852,607,774,10,825.31
853,607,901,4,226.61
854,607,79,4,861.99
855,607,128,4,503.8
856,607,890,7,456.23
857,607,673,13,554.84
858,607,503,1,741.38
859,607,286,6,880.53
860,607,301,4,661.63
861,607,867,12,506.93
862,607,198,5,689.43
863,607,47,13,905.94
864,607,708,5,42.33
865,607,303,12,884.62
866,607,831,6,299.67
867,607,112,9,630.27
868,607,803,13,935.28
869,607,214,2,775.18
870,607,862,10,23.55
871,607,436,4,683.23
872,607,49,3,430.55
873,607,481,8,453.21
874,607,218,10,725.96
875,607,223,9,177.2
876,607,571,10,84.59
877,607,187,14,416.76
878,607,885,8,775.77
879,607,776,5,887.95
880,607,318,6,456.03
881,607,567,14,904.83
882,607,982,2,463.19
883,607,994,15,246.44
884,607,524,3,824.31
885,607,935,14,916.95
886,607,928,5,932.74
887,607,900,12,107.92
888,607,334,4,428.2
889,607,925,6,668.9
890,607,317,7,945.75
891,607,178,9,722.99
892,607,920,12,605.06
893,607,903,12,440.01
894,607,168,3,568.93
895,607,836,9,194.71
896,607,561,3,440.17
897,607,744,2,823.15
898,607,370,11,734.71
899,607,991,10,604.07
900,607,568,4,584.3
901,607,360,1,735.12
902,607,779,1,897.07
903,607,337,7,484.0
904,607,196,13,332.96
905,607,639,7,251.07
906,607,414,11,387.07
907,607,280,13,463.04
908,607,590,14,176.25
909,607,6,9,411.92
910,607,748,13,717.49
911,607,834,14,700.35
912,607,698,12,110.52
913,607,798,6,667.34
914,607,801,3,61.79
915,607,761,13,382.19
916,607,38,9,612.89
917,607,956,11,524.16
918,607,258,7,613.01
919,607,240,13,805.48
920,607,222,3,315.26
921,607,875,3,116.37
922,607,692,2,572.5
923,607,506,2,52.32
924,607,993,2,588.96
925,607,809,4,610.9
926,607,103,15,380.08
927,607,497,10,823.39
928,607,621,7,220.1
929,607,816,8,492.98
930,607,668,11,416.17
931,607,221,9,763.36
932,607,425,9,645.25
933,607,710,10,824.73
934,607,294,13,626.4
935,607,448,1,236.66
936,607,572,10,683.0
937,607,102,14,476.0
938,607,972,8,817.49
939,607,932,14,653.02
940,607,401,8,602.64
941,607,653,15,433.36
942,607,633,7,909.52
943,607,78,1,545.34
944,607,813,9,744.11
945,607,924,11,781.83
946,607,352,11,836.04
947,607,812,2,654.36
948,607,919,8,532.58
949,607,119,13,433.51
950,607,349,5,105.65
951,607,376,8,458.75
952,607,288,7,73.76
953,607,566,6,533.1
954,607,600,9,831.12
955,607,960,5,674.65
956,607,535,1,801.73
957,607,984,3,133.57
958,607,22,6,344.45
959,607,852,15,466.56
960,607,193,12,220.88
961,607,165,2,247.22
962,607,564,2,261.02
963,607,190,4,536.24
964,607,619,14,29.07
965,607,807,7,96.41
966,607,869,5,716.52
967,607,796,10,736.12
968,607,46,12,472.84
969,607,780,15,852.87
970,607,658,14,289.02
971,607,543,3,577.93
972,607,974,4,411.22
973,607,512,14,217.0
974,607,327,8,741.24
975,607,556,1,571.72
976,607,981,9,216.54
977,607,703,7,513.51
978,607,754,10,947.69
979,607,865,1,159.68
980,607,970,12,467.93
981,607,854,15,95.12
982,607,515,6,521.99
983,607,84,10,541.48
984,607,66,14,490.94
985,607,888,2,496.81
986,607,898,14,529.8
987,607,947,11,415.88
988,607,340,11,820.89
989,607,406,14,425.72
990,607,339,6,889.51
991,607,971,11,349.26
992,607,287,14,873.79
993,607,365,3,825.77
994,607,4,5,936.58
995,607,424,14,430.08
996,607,627,5,569.57
997,607,989,4,361.35
998,607,461,3,306.18
999,607,787,3,956.16
1000,607,950,14,131.38
1001,169,152,3,660.16
1002,169,146,5,478.76
1003,169,91,13,374.4
1004,169,637,5,205.17
1005,169,517,14,451.6
1006,169,922,14,87.9
1007,169,108,11,919.03
1008,169,270,3,978.37
1009,169,823,9,646.5
1010,169,617,9,160.58
1011,169,48,1,594.13
1012,169,88,9,217.78
1013,169,880,4,625.4
1014,169,268,2,301.59
1015,169,541,6,602.6
1016,169,794,2,526.81
1017,169,851,2,461.58
1018,169,723,15,795.97
1019,169,234,14,729.99
1020,169,493,3,608.09
1021,169,144,3,826.23
1022,169,651,15,987.85
1023,169,482,13,300.33
1024,169,892,3,883.75
1025,169,745,9,561.06
1026,169,510,10,489.75
1027,169,741,1,262.93
1028,169,662,2,280.36
1029,169,381,1,977.0
1030,169,667,4,576.26
1031,169,382,1,597.37
1032,169,861,5,302.26
1033,169,573,12,469.99
1034,169,628,5,50.66
1035,169,438,5,875.39
1036,169,450,1,949.98
1037,169,911,2,601.79
1038,169,918,2,472.71
1039,169,272,4,891.63
1040,169,456,14,610.14
1041,169,559,7,332.93
1042,169,371,9,988.84
1043,169,650,8,850.28
1044,169,790,15,216.05
1045,169,550,5,117.15
1046,169,679,10,604.84
1047,169,528,3,211.77
1048,169,51,1,433.86
1049,169,645,3,320.61
1050,169,271,10,645.62
1051,169,927,15,641.2
1052,169,82,6,351.96
1053,169,985,9,799.69
1054,169,172,9,904.96
1055,169,735,4,319.02
1056,169,986,1,448.95
1057,169,966,9,283.39
1058,169,879,15,406.92
1059,169,943,11,951.02
1060,169,297,10,813.65
1061,169,231,9,989.28
1062,169,595,5,313.56
1063,169,145,13,709.5
1064,169,98,13,714.91
1065,169,300,7,958.92
1066,169,738,15,545.76
1067,169,953,5,518.39
1068,169,1,6,367.31
1069,169,840,9,202.91
1070,169,998,6,746.57
1071,169,344,7,149.83
1072,169,167,15,463.35
1073,169,125,11,870.16
1074,169,16,6,915.52
1075,169,455,10,238.04
1076,169,868,9,764.28
1077,169,213,3,866.7
1078,169,844,8,334.44
1079,169,674,4,801.99
1080,169,709,8,638.65
1081,169,771,8,156.91
1082,169,387,3,768.39
1083,169,575,10,583.44
1084,169,849,12,871.41
1085,169,323,5,695.44
1086,169,521,2,28.92
1087,169,583,14,912.23
1088,169,604,8,140.14
1089,169,313,1,796.93
1090,169,326,2,31.21
1091,169,409,10,746.01
1092,169,25,10,975.0
1093,169,939,14,89.05
1094,169,731,12,554.08
1095,169,973,14,414.31
1096,169,110,11,62.93
1097,169,99,8,621.83
1098,169,806,5,358.75
1099,169,755,12,54.53
1100,169,539,9,388.64
1101,169,987,11,559.7
1102,169,245,14,507.09
1103,169,778,4,620.19
1104,169,636,6,247.6
1105,169,117,6,64.83
1106,169,10,10,150.62
1107,169,681,1,560.51
1108,169,58,3,472.42
1109,169,251,14,781.83
1110,169,997,1,677.53
1111,169,913,6,619.59
1112,169,220,8,296.95
1113,169,386,10,700.68
1114,169,599,9,717.36
1115,169,163,11,731.23
1116,169,282,3,966.99
1117,169,292,11,350.6
1118,169,418,11,475.58
1119,169,917,11,109.7
1120,169,254,3,97.7
1121,169,695,15,996.67
1122,169,392,10,482.3
1123,169,870,15,926.37
1124,169,179,10,289.58
1125,169,732,4,92.49
1126,169,707,14,181.61
1127,169,937,4,59.34
1128,169,320,15,824.56
1129,169,718,12,657.09
1130,169,69,5,716.6
1131,169,366,1,558.52
1132,169,969,8,280.5
1133,169,114,1,746.23
1134,169,959,5,881.52
1135,169,372,7,802.42
1136,169,351,6,737.86
1137,169,877,2,324.88
1138,169,296,7,703.28
1139,169,688,7,892.95
1140,169,248,11,141.85
1141,169,428,8,728.75
1142,169,342,11,202.64
1143,169,404,10,381.65
1144,169,483,9,215.97
1145,169,501,11,701.69
1146,169,702,13,813.91
1147,169,623,8,779.42
1148,169,638,11,573.39
1149,169,814,3,302.77
1150,169,373,3,456.09
1151,169,24,3,134.15
1152,169,839,6,39.29
1153,169,369,6,803.51
