86,518,2015-12-20 21:18:12.450000000
87,1009,2014-06-05 16:09:55.590000000
88,293,2014-04-17 14:07:15.880000000
89,8,2014-02-07 23:33:27.950000000
90,28,2015-12-26 16:07:54.760000000
91,20,2014-06-30 06:50:21.350000000
92,241,2015-08-07 10:38:17.520000000
93,846,2015-01-29 11:05:56.880000000
94,159,2014-07-16 06:26:35.410000000
95,751,2015-08-13 23:24:26.480000000
96,852,2014-03-26 05:36:55.560000000
97,643,2014-05-15 10:56:24.410000000
98,750,2015-04-14 21:55:17.600000000
99,1026,2015-06-20 21:14:58.290000000
100,5,2014-02-21 11:54:58.810000000
101,275,2014-08-16 10:48:57.280000000
102,176,2014-02-26 21:45:08.620000000
103,1059,2015-08-23 12:25:57.780000000
104,126,2015-11-01 08:00:16.350000000
105,1098,2014-09-28 13:06:13.980000000
106,474,2014-07-26 02:10:59.770000000
107,210,2014-04-30 22:20:04.720000000
108,427,2015-11-05 19:05:54.800000000
109,327,2015-08-20 02:29:59.770000000
110,1088,2015-11-22 18:25:31.210000000
111,234,2015-09-01 20:56:09.400000000
112,113,2015-04-03 22:26:00.900000000
113,120,2015-04-30 03:45:59.970000000
114,513,2014-12-06 13:53:37.120000000
115,381,2014-12-30 21:05:48.330000000
116,561,2014-08-12 15:37:20.800000000
117,55,2015-09-07 05:22:45.820000000
118,515,2014-12-24 11:45:22.790000000
119,156,2014-02-15 07:03:41.260000000
120,539,2014-12-24 06:01:22.940000000
121,383,2015-10-27 09:02:38.900000000
122,516,2014-07-14 20:51:46.360000000
123,991,2015-01-11 23:56:00.100000000
124,289,2014-11-09 15:39:41.490000000
125,135,2014-10-20 14:28:02.540000000
126,880,2014-10-13 13:20:43.560000000
127,573,2014-05-25 03:15:30.020000000
128,253,2015-10-08 02:42:53.880000000
129,496,2014-10-06 06:11:10.220000000
130,182,2015-08-27 10:12:43.850000000
131,878,2015-06-19 02:16:52.680000000
132,123,2015-06-21 10:56:17.770000000
133,1069,2015-10-01 21:11:22.130000000
134,136,2014-12-08 21:35:35.370000000
135,499,2014-03-23 21:37:17.130000000
136,130,2014-07-19 09:33:28.100000000
137,811,2015-08-27 08:14:58.130000000
138,1122,2015-12-10 21:51:27.720000000
139,92,2015-03-23 16:53:28.760000000
140,509,2015-08-11 13:54:15.540000000
141,309,2015-09-21 22:58:07.730000000
142,583,2014-07-31 21:04:00.790000000
143,966,2014-08-29 11:37:16.110000000
144,715,2014-03-19 05:07:56.750000000
145,794,2014-05-26 19:11:45.350000000
146,907,2015-03-29 08:24:20.460000000
147,1071,2014-05-10 06:52:17.550000000
148,334,2014-03-25 21:12:19.760000000
149,779,2015-07-17 09:20:47.090000000
150,190,2015-02-01 07:47:05.670000000
151,798,2014-07-20 00:14:09.740000000
152,129,2015-05-22 23:11:01.630000000
153,594,2015-03-30 14:51:36.340000000
154,941,2014-07-28 15:13:35.340000000
155,622,2014-04-28 02:52:19.920000000
156,760,2014-03-04 13:57:10.910000000
157,185,2015-02-15 21:49:08.530000000
158,1068,2014-11-13 20:46:16.280000000
159,1123,2015-02-11 17:32:13.810000000
160,1050,2015-12-16 23:45:30.430000000
161,901,2014-04-02 22:55:29.740000000
162,958,2014-07-24 19:37:10.840000000
163,932,2015-03-02 12:54:44.570000000
164,145,2015-12-24 16:17:15.920000000
165,416,2014-07-06 16:08:38.530000000
166,111,2014-04-13 09:59:51.620000000
167,797,2015-07-04 01:14:38.780000000
168,985,2014-06-22 06:10:24.590000000
169,14,2014-10-15 16:16:19.980000000
170,251,2014-07-14 11:32:20.230000000
171,1105,2014-12-17 07:22:22.680000000
172,540,2015-09-28 07:31:18.110000000
173,423,2015-10-03 18:51:54.040000000
174,648,2014-07-07 17:09:25.720000000
175,231,2015-04-04 07:03:15.220000000
176,801,2015-04-28 11:58:38.100000000
177,550,2015-11-16 09:14:30.250000000
178,277,2014-11-25 18:48:03.340000000
179,495,2014-07-16 20:27:56.130000000
180,229,2015-07-25 06:03:42.090000000
181,759,2014-07-06 06:28:26
182,240,2014-04-01 06:03:10.260000000
183,1106,2014-04-23 17:22:06.790000000
184,1081,2015-09-04 22:24:04.550000000
185,385,2015-03-10 09:58:34.100000000
186,749,2014-02-27 03:05:51.040000000
187,529,2014-04-23 20:04:41.420000000
188,376,2015-04-06 05:57:46.780000000
189,514,2014-09-12 18:43:15.450000000
190,740,2014-02-19 07:40:06.210000000
191,946,2015-06-03 11:44:19.570000000
192,814,2014-11-13 11:28:41.840000000
193,525,2014-11-29 04:19:13.910000000
194,223,2015-04-07 17:07:58.330000000
195,609,2015-06-10 14:58:45.790000000
196,352,2015-03-31 03:20:56.880000000
197,651,2015-06-01 08:09:16.220000000
198,822,2014-09-05 19:20:00.190000000
199,300,2015-09-13 12:59:18.230000000
200,1032,2014-03-15 09:11:53.730000000
201,110,2015-09-26 07:09:41.680000000
202,1064,2015-11-19 00:41:52.970000000
203,320,2015-06-11 04:55:59.780000000
204,528,2015-02-02 21:48:26.850000000
205,441,2014-03-18 00:24:42.990000000
206,259,2014-10-22 16:42:51.640000000
207,706,2015-08-20 04:19:07.600000000
208,947,2014-10-23 21:42:10.610000000
209,1029,2015-04-26 08:10:20.130000000
210,1198,2014-12-31 14:53:41.820000000
211,1107,2014-04-19 04:42:40.660000000
212,909,2014-04-23 03:01:05.190000000
213,503,2014-05-31 00:18:20.140000000
214,763,2015-07-21 11:28:31.720000000
215,1166,2015-07-13 17:17:04.420000000
216,661,2014-02-01 16:52:19.480000000
217,484,2014-05-03 02:15:04.040000000
218,626,2015-06-28 14:30:40.030000000
219,1156,2014-11-16 06:18:41.820000000
220,667,2014-06-09 13:02:47.480000000
221,582,2015-12-21 13:55:10.200000000
222,422,2014-04-29 19:16:52
223,471,2015-10-10 11:27:09.140000000
224,1101,2014-09-26 08:36:13.770000000
225,1184,2015-02-10 23:48:00.660000000
226,937,2014-03-05 19:53:40.840000000
227,15,2014-11-30 03:12:04.190000000
228,201,2014-07-29 01:43:55.700000000
229,40,2015-01-28 02:10:39.930000000
230,879,2014-02-04 03:42:18.330000000
231,150,2015-11-28 03:49:21.880000000
232,729,2015-04-12 13:54:30.060000000
233,977,2015-03-15 05:48:45.120000000
234,813,2014-06-03 11:16:02.400000000
235,119,2015-10-29 22:54:00.410000000
236,623,2014-08-18 05:46:33.040000000
237,921,2014-10-22 01:07:10.480000000
238,1208,2015-03-21 19:33:39.940000000
239,866,2015-07-20 21:59:21.560000000
240,127,2014-06-18 17:15:42.460000000
241,44,2014-07-10 22:46:43.450000000
242,1142,2015-07-01 22:22:30.820000000
243,665,2015-12-11 21:47:26.650000000
244,693,2015-09-13 03:49:33.640000000
245,530,2015-11-03 02:57:25.550000000
246,37,2015-03-13 08:43:14.380000000
247,312,2014-07-16 11:10:21.690000000
248,1214,2015-05-11 16:50:42.190000000
249,112,2015-09-25 23:50:53.910000000
250,948,2015-06-08 22:06:26.310000000
251,869,2014-12-29 01:05:52.830000000
252,26,2015-12-04 17:38:36.200000000
253,62,2015-10-21 13:01:18.380000000
254,633,2015-05-06 23:56:30.740000000
255,101,2014-03-25 19:16:43.530000000
256,688,2015-06-29 11:52:49.680000000
257,666,2014-03-11 13:14:43.820000000
258,46,2014-10-15 20:19:46.010000000
259,1194,2015-12-23 22:00:26.200000000
260,504,2014-02-12 04:31:02.150000000
261,244,2015-11-23 13:30:47.460000000
262,506,2015-02-22 02:35:11.900000000
263,1057,2015-09-26 19:31:30.680000000
264,832,2015-04-22 04:28:01.790000000
265,673,2015-02-03 11:04:19.950000000
266,482,2015-01-07 14:48:10.610000000
267,1163,2015-02-08 21:12:20.070000000
268,690,2015-12-28 13:02:17.750000000
269,644,2015-09-22 12:34:31.320000000
270,488,2014-12-26 11:30:31.380000000
271,1190,2015-04-13 15:45:09
272,537,2015-02-12 06:41:24.110000000
273,1219,2015-12-09 16:31:18.470000000
274,634,2014-06-30 13:02:59.350000000
275,624,2015-11-30 14:16:04.040000000
276,1000,2014-07-22 15:32:39.380000000
277,1022,2014-05-19 21:29:25.350000000
278,1149,2014-02-27 07:37:35.500000000
279,745,2014-11-24 05:38:48.220000000
280,269,2015-12-01 15:04:46.290000000
281,625,2015-08-21 08:43:19.150000000
282,252,2015-07-22 10:21:22
283,89,2014-11-03 01:53:01.790000000
284,1139,2015-08-22 04:04:13.630000000
285,11,2015-02-07 02:36:25.510000000
286,125,2015-12-25 10:10:45.690000000
287,1220,2015-06-23 00:53:11.680000000
288,345,2015-11-09 05:52:14.380000000
289,712,2014-04-10 15:59:18.870000000
290,432,2014-06-02 11:01:10.720000000
291,957,2014-07-09 16:31:49.210000000
292,876,2014-02-06 04:47:24.470000000
293,725,2015-03-29 21:33:13.750000000
294,362,2015-07-08 17:28:19.410000000
295,883,2014-07-27 03:44:55
296,538,2015-05-19 20:11:31.560000000
297,675,2015-10-06 02:51:00.140000000
298,833,2014-09-21 17:19:24.860000000
299,21,2014-09-09 16:45:13.680000000
300,48,2014-11-26 12:09:14.940000000
301,1056,2014-03-04 11:30:54.300000000
302,1155,2014-07-19 22:08:03.950000000
303,1113,2015-08-20 04:16:10.880000000
304,1275,2014-10-31 12:20:22.530000000
305,208,2014-03-28 06:21:17.300000000
306,332,2015-11-16 18:24:28.730000000
307,266,2015-12-27 01:07:17.730000000
308,429,2015-05-23 23:58:19.020000000
309,10,2015-06-07 09:40:26.710000000
310,1255,2015-09-04 03:44:04.150000000
311,930,2015-03-12 14:23:24.330000000
312,888,2014-02-12 05:37:08.310000000
313,301,2015-11-22 14:40:57.790000000
314,954,2014-02-22 06:55:39.910000000
315,1230,2014-06-24 19:47:43
316,993,2014-06-04 03:09:25.450000000
317,417,2014-05-22 00:42:10.100000000
318,1013,2014-03-07 15:27:17.050000000
319,821,2014-04-15 01:51:36.280000000
320,548,2015-02-10 00:53:34.260000000
321,816,2015-07-18 13:54:58.930000000
322,588,2015-04-02 15:20:05.700000000
323,978,2015-10-19 21:02:58.880000000
324,213,2015-05-23 01:33:20.600000000
325,532,2014-07-19 18:58:42.160000000
326,865,2015-04-07 10:57:44.530000000
327,1234,2015-11-16 09:08:10.360000000
328,398,2014-07-03 23:02:59.060000000
329,1095,2015-12-05 09:18:04.360000000
330,86,2014-08-13 18:04:32.480000000
331,326,2014-10-17 12:41:39.250000000
332,926,2015-08-29 04:10:00.500000000
333,1181,2015-06-20 14:52:21.820000000
334,1027,2015-12-29 17:29:33.280000000
335,163,2015-10-30 03:33:51.980000000
336,4,2015-03-04 10:35:15.190000000
337,1035,2015-12-03 06:05:11.130000000
338,465,2014-02-02 13:32:39.260000000
339,884,2015-06-26 21:42:56.320000000
340,680,2015-03-24 08:11:56.780000000
341,859,2015-12-30 09:03:27.960000000
342,239,2014-03-02 00:54:52.650000000
343,335,2014-07-04 20:11:47.670000000
344,612,2014-08-07 12:15:14.720000000
345,502,2015-03-23 20:37:46.400000000
346,69,2014-06-27 10:54:40.900000000
347,575,2014-03-17 14:06:26.680000000
348,771,2015-03-07 14:37:33.840000000
349,483,2015-02-13 21:40:36.400000000
350,891,2014-03-25 00:35:29.540000000
351,122,2015-01-28 19:29:21.450000000
352,1341,2015-08-31 11:23:43.080000000
353,12,2014-07-09 15:27:48.570000000
354,473,2015-07-31 15:51:39.430000000
355,233,2015-05-11 22:14:16.010000000
356,1086,2014-12-02 20:10:48.610000000
357,645,2014-10-01 01:05:05.080000000
358,1146,2014-04-30 02:42:50.270000000
359,93,2014-05-14 17:21:40.360000000
360,344,2014-12-21 19:23:32.780000000
361,519,2014-01-31 09:16:18.370000000
362,868,2015-07-26 02:04:18.670000000
363,678,2015-06-19 14:40:14.670000000
364,924,2014-11-24 15:35:54.220000000
365,776,2014-12-18 15:02:24.900000000
366,1100,2015-07-15 10:13:23.830000000
367,1136,2014-08-25 14:44:46.490000000
368,604,2015-11-24 21:11:24.510000000
369,791,2014-04-26 03:21:47.930000000
370,1292,2015-04-23 09:12:27.820000000
371,860,2014-07-02 21:04:14.330000000
372,953,2014-05-19 11:09:30.840000000
373,934,2014-09-11 17:44:20.740000000
374,142,2015-01-22 17:39:39.510000000
375,1268,2015-02-11 15:50:06.310000000
376,577,2015-06-18 13:00:06.270000000
377,1128,2014-10-29 19:08:18.020000000
378,367,2015-04-14 08:47:44.160000000
379,1209,2014-04-01 04:55:34.190000000
380,463,2014-02-22 08:04:01.260000000
381,291,2015-02-20 20:51:17.840000000
382,43,2014-10-11 18:30:36.520000000
383,915,2015-05-21 01:22:22.670000000
384,1371,2015-10-13 08:42:34.810000000
385,965,2015-07-16 22:35:11.030000000
386,467,2015-02-17 01:17:56.170000000
387,914,2015-03-22 12:42:11.920000000
388,287,2015-11-20 23:00:42.400000000
389,1338,2014-09-19 19:15:17.270000000
390,646,2014-12-28 07:23:03.360000000
391,360,2014-07-04 09:30:10.100000000
392,226,2015-09-05 03:22:20.850000000
393,373,2015-09-21 20:10:58.900000000
394,1172,2014-08-06 02:19:23.530000000
395,161,2015-03-23 22:55:38.410000000
396,1159,2014-07-07 06:59:09.290000000
397,1116,2014-09-13 10:14:37.990000000
398,412,2015-08-11 04:35:53.450000000
399,836,2015-08-20 21:12:49.820000000
400,497,2015-09-09 10:24:22.570000000
401,940,2015-11-02 20:09:54.410000000
402,971,2014-04-23 16:55:02.170000000
403,980,2014-12-12 11:15:45.900000000
404,608,2015-10-24 12:28:08.590000000
405,31,2015-09-23 03:31:15.220000000
406,169,2014-10-12 08:19:50.600000000
407,1332,2015-01-19 17:39:22.340000000
408,871,2015-06-17 21:48:09.070000000
409,783,2014-07-20 00:01:33.110000000
410,1061,2015-11-24 09:14:09.750000000
411,1307,2014-03-06 01:02:30.580000000
412,278,2015-06-19 16:17:20.930000000
413,197,2014-02-28 21:47:16.070000000
414,630,2014-04-22 09:17:39.100000000
415,54,2015-10-31 22:32:14.940000000
416,477,2015-04-22 14:45:41.850000000
417,1372,2014-04-07 00:41:56
418,818,2015-09-07 05:57:39.870000000
419,960,2015-05-11 17:00:43.200000000
420,1141,2015-11-01 13:44:28.730000000
421,1284,2014-05-25 21:31:11.900000000
422,843,2014-10-05 15:44:04.100000000
423,1079,2015-04-07 01:56:07.240000000
424,146,2015-04-29 19:58:44.580000000
425,1021,2014-11-19 23:42:17.710000000
426,635,2014-10-28 17:41:53.480000000
427,580,2014-08-28 14:58:31.950000000
428,394,2014-03-08 15:24:57.200000000
429,981,2015-11-01 18:44:01.100000000
430,699,2014-09-07 08:50:57.020000000
431,16,2014-11-05 02:45:28.280000000
432,842,2015-03-21 14:32:24.580000000
433,1325,2015-08-25 11:34:54.340000000
434,215,2014-07-23 18:31:11.620000000
435,523,2014-04-22 11:54:06.850000000
436,1203,2014-11-30 03:56:15.670000000
437,63,2015-10-31 07:14:50.630000000
438,308,2015-07-28 12:54:14.090000000
439,830,2014-02-20 05:11:19.580000000
440,796,2014-11-04 14:15:20.420000000
441,542,2014-02-28 07:38:33.830000000
442,1241,2015-10-05 14:54:02.860000000
443,1260,2015-06-03 22:59:09.290000000
444,1067,2014-10-27 10:01:07.530000000
445,1115,2014-11-24 06:20:32.770000000
446,1046,2015-01-15 17:12:49.170000000
447,30,2015-08-07 05:35:04.770000000
448,743,2015-07-02 10:53:19.790000000
449,487,2014-10-06 03:47:08.600000000
450,685,2015-12-02 08:09:56.560000000
451,39,2014-05-02 06:17:13.290000000
452,744,2015-01-07 04:16:58.120000000
453,452,2014-05-02 11:35:10.250000000
454,527,2015-10-20 07:28:21.090000000
455,406,2015-05-17 12:53:10.670000000
456,98,2015-02-28 04:25:50.310000000
457,831,2015-01-17 14:58:54.930000000
458,834,2015-08-15 15:17:01.330000000
459,91,2015-01-04 12:45:50.870000000
460,397,2014-12-26 09:49:21.730000000
461,589,2014-03-16 17:21:18.650000000
462,1433,2014-12-14 02:14:25.130000000
463,890,2015-08-17 03:04:07.980000000
464,85,2015-11-12 15:10:36.100000000
465,1083,2015-02-19 06:28:41.460000000
466,424,2014-12-16 10:30:06.010000000
467,746,2015-10-26 04:42:26.600000000
468,1085,2015-08-09 03:16:04.450000000
469,107,2015-12-31 21:23:32.250000000
470,734,2015-01-01 18:35:59.270000000
471,414,2015-06-23 07:30:51.230000000
472,1357,2014-09-10 11:47:41.910000000
473,989,2015-08-18 00:46:20.280000000
474,164,2014-08-07 02:45:22.770000000
475,768,2015-10-04 06:05:54.890000000
476,1300,2014-08-21 06:37:09.050000000
477,340,2015-05-04 16:44:54.810000000
478,333,2014-07-11 15:54:59.710000000
479,766,2014-07-06 13:38:11.800000000
480,435,2015-11-05 06:29:28.540000000
481,605,2015-03-24 12:06:48.710000000
482,838,2015-02-27 04:05:12.160000000
483,1358,2015-06-03 11:37:48.610000000
484,297,2015-12-01 10:34:04.540000000
485,1216,2014-06-08 02:33:43.720000000
486,273,2015-10-29 22:28:30.160000000
487,390,2014-12-20 02:57:14.330000000
488,6,2015-11-06 04:06:33.250000000
489,809,2015-03-09 05:38:00.960000000
490,426,2015-02-23 07:28:16.550000000
491,490,2015-11-13 12:57:20.740000000
492,230,2014-04-17 15:57:49.290000000
493,218,2014-08-24 00:08:23.210000000
494,433,2015-02-25 19:21:57.860000000
495,207,2014-09-20 20:54:01.770000000
496,1285,2015-03-18 05:24:08.710000000
497,155,2014-03-21 11:49:54.880000000
498,420,2015-07-23 07:48:33.200000000
499,167,2015-09-08 03:32:26.070000000
500,1291,2015-12-09 19:50:26.770000000
501,337,2015-03-23 12:30:22.580000000
502,1476,2015-12-30 02:19:00.330000000
503,636,2015-07-02 13:29:47.540000000
504,754,2015-10-05 09:11:09.330000000
505,271,2014-07-12 00:39:05.330000000
506,1428,2015-08-22 18:29:31.380000000
507,755,2015-05-23 03:30:37.850000000
508,1124,2015-09-26 08:49:47.490000000
509,1273,2014-02-16 01:22:26.200000000
510,358,2014-10-27 06:16:01.610000000
511,1277,2015-10-27 11:40:55.500000000
512,1135,2014-08-08 23:03:55.210000000
513,68,2015-03-12 01:38:49.520000000
514,656,2015-03-02 06:16:22.330000000
515,792,2015-10-04 21:42:33.030000000
516,752,2015-01-18 13:16:06.490000000
517,1218,2015-07-13 14:36:36.530000000
518,593,2015-09-16 16:30:03.440000000
519,1466,2015-07-07 12:36:52.370000000
520,369,2015-04-23 08:00:11.310000000
521,1075,2015-12-28 07:32:51.690000000
522,741,2015-12-21 00:35:53.350000000
523,173,2014-07-02 21:38:03.490000000
524,682,2014-12-08 13:55:15.700000000
525,245,2015-02-19 05:38:38.530000000
526,1157,2015-04-07 15:33:01.930000000
527,428,2014-02-17 11:39:18.700000000
528,556,2014-07-23 05:24:22.420000000
529,1500,2015-11-17 05:51:21.010000000
530,757,2014-08-19 00:41:46.180000000
531,894,2014-07-02 18:47:14.170000000
532,1237,2015-10-13 08:56:21.620000000
533,166,2014-11-03 12:22:33.650000000
534,1489,2014-07-28 17:47:45.040000000
535,99,2014-09-14 17:59:05.950000000
536,558,2015-03-26 09:47:48.390000000
537,202,2015-08-28 14:35:24.630000000
538,1070,2015-08-30 02:26:39.280000000
539,1252,2015-06-22 09:54:59.210000000
540,268,2014-10-17 08:04:12.350000000
541,1356,2014-07-09 18:57:52.310000000
542,102,2015-03-26 18:07:26.850000000
543,246,2015-10-21 02:44:07.050000000
544,1453,2014-06-12 23:21:59.340000000
545,669,2015-04-29 19:47:21.060000000
546,1396,2015-05-07 13:53:25.520000000
547,162,2015-02-06 14:18:59.780000000
548,562,2015-06-24 17:52:00.890000000
549,1465,2015-05-24 21:39:24.830000000
550,456,2015-09-03 07:37:55.280000000
551,1185,2015-09-05 14:47:32.190000000
552,1548,2014-07-05 19:19:51.440000000
553,996,2014-02-15 19:11:40.820000000
554,799,2014-06-17 19:32:14.760000000
555,1364,2015-12-13 12:17:35.080000000
556,596,2015-04-03 11:54:29.240000000
557,875,2015-07-30 04:40:56.830000000
558,955,2014-08-24 23:34:31.840000000
559,1140,2014-09-16 03:32:30.800000000
560,87,2015-04-06 09:06:03.400000000
561,1143,2015-08-05 06:50:12.680000000
562,200,2014-11-30 22:06:15.420000000
563,1478,2015-11-10 02:58:26.490000000
564,3,2015-07-01 00:40:40.030000000
565,464,2014-05-27 11:28:47.440000000
566,1482,2014-02-14 02:44:33.870000000
567,1148,2015-10-06 10:41:21.570000000
568,1206,2014-09-14 07:51:04.480000000
569,1536,2014-07-18 12:17:16.370000000
570,235,2014-08-11 11:54:44.630000000
571,1177,2015-05-23 22:40:41.870000000
572,1354,2015-11-14 12:09:57.250000000
573,567,2014-04-27 06:35:04.220000000
574,157,2014-10-21 04:32:40.010000000
575,851,2014-11-14 13:02:19
576,933,2014-11-03 13:25:24.840000000
577,1179,2014-04-01 21:51:46.300000000
578,722,2014-02-19 22:16:04.140000000
579,1169,2015-08-11 18:07:54.650000000
580,254,2015-10-15 15:45:13.020000000
581,23,2014-04-01 01:14:02.150000000
582,867,2014-08-26 17:47:17.810000000
583,1383,2015-03-01 07:44:57.590000000
584,1345,2014-04-15 22:13:25.720000000
585,1393,2014-12-14 09:54:13.990000000
586,1563,2015-12-28 23:27:22.730000000
587,925,2015-09-27 13:44:40.790000000
588,1378,2014-06-18 16:50:18.880000000
589,1043,2014-08-16 05:30:09.960000000
590,1443,2015-06-14 06:04:36.720000000
591,1200,2015-08-28 05:06:51.560000000
592,248,2015-02-03 15:00:52.790000000
593,1472,2015-01-13 22:54:08.480000000
594,1401,2014-04-18 00:48:55.810000000
595,302,2015-03-15 01:13:59.680000000
596,319,2015-08-09 20:51:36.890000000
597,769,2015-05-17 15:09:00.360000000
598,1261,2014-05-23 02:03:27.010000000
599,988,2014-02-16 11:53:11.900000000
600,1457,2015-04-15 17:02:47.180000000
601,658,2015-08-02 03:12:03.950000000
602,903,2014-06-25 06:27:55.290000000
603,1366,2015-01-07 05:34:44.510000000
604,407,2014-11-13 09:44:40.200000000
605,906,2014-05-13 08:57:13.400000000
606,913,2015-10-23 02:37:34.940000000
607,995,2014-04-10 12:44:47.220000000
608,839,2015-04-28 14:39:00.820000000
609,1250,2015-08-04 06:29:55.770000000
610,1546,2015-03-11 22:52:10.240000000
611,1310,2015-02-01 14:02:42.930000000
612,1538,2015-07-10 06:24:52.690000000
613,942,2015-01-14 05:26:37.190000000
614,255,2014-12-02 11:47:17.780000000
615,65,2015-02-05 07:52:01.240000000
616,100,2015-01-09 13:02:54.860000000
617,285,2015-10-02 14:21:17.840000000
618,1600,2015-08-27 04:45:00.760000000
619,631,2014-08-17 14:46:26.030000000
620,132,2014-05-30 12:01:24.710000000
621,1387,2014-05-20 12:59:53.080000000
622,967,2015-05-20 17:51:02.680000000
623,374,2014-03-01 02:20:54.510000000
624,1415,2015-02-04 06:12:39.650000000
625,553,2014-12-15 06:47:53.070000000
626,303,2014-05-20 07:39:49.080000000
627,828,2014-12-01 13:15:48.770000000
628,628,2014-02-09 05:46:08.410000000
629,856,2015-08-09 03:18:40.340000000
630,533,2015-04-07 16:10:42.110000000
631,1474,2015-06-19 22:16:24.480000000
632,1282,2015-11-10 19:48:19.290000000
633,1470,2014-02-03 10:22:52.230000000
634,183,2014-05-29 01:05:07.470000000
635,597,2014-04-15 12:33:09.060000000
636,1303,2015-10-07 18:46:06.860000000
637,863,2015-08-20 12:12:33.310000000
638,1559,2014-05-18 22:00:17.390000000
639,1556,2015-12-04 13:16:12.330000000
640,1012,2015-02-22 07:16:39.050000000
641,338,2015-10-20 10:42:35.500000000
642,1330,2014-07-01 23:05:39.970000000
643,1072,2014-11-15 10:20:23.120000000
644,895,2015-06-07 06:37:59.730000000
645,403,2014-06-12 16:01:53.790000000
646,1245,2014-03-20 22:41:58.870000000
647,307,2014-02-20 09:34:15.590000000
648,1487,2014-03-14 11:06:50.690000000
649,1370,2015-03-13 16:56:54.570000000
650,203,2014-04-05 12:11:04.820000000
651,1521,2015-11-08 06:30:19.060000000
652,938,2015-09-21 10:23:59.610000000
653,614,2015-10-06 11:17:00.990000000
654,857,2015-09-19 23:51:47.190000000
655,918,2014-12-27 04:02:54.090000000
656,691,2014-04-14 09:21:01.260000000
657,1646,2014-05-27 04:07:00.780000000
658,951,2015-12-03 23:22:04.870000000
659,1025,2015-11-30 02:56:47.140000000
660,1368,2015-12-25 01:17:24.330000000
